"","DLDR_0107","DLDR_0085","DLDR_0120","DLDR_0176","DLDR_0117","DLDR_0132","DLDR_0127","DLDR_0135","DLDR_0153","DLDR_0133","DLDR_0121","DLDR_0062","DLDR_0039","DLDR_0139","DLDR_0162","DLDR_0159","DLDR_0164","DLDR_0168","DLDR_0129","DLDR_0158","DLDR_0136","DLDR_0122","DLDR_0079","DLDR_0174","DLDR_0137","DLDR_0116","DLDR_0038","DLDR_0142","DLDR_0043","DLDR_0102","DLDR_0092","DLDR_0140","DLDR_0150","DLDR_0088","DLDR_0151","DLDR_0101","DLDR_0143","DLDR_0095","DLDR_0156","DLDR_0094","DLDR_0046","DLDR_0109","DLDR_0106","DLDR_0110","DLDR_0123","DLDR_0171","DLDR_0105","DLDR_0061","DLDR_0084","DLDR_0175","DLDR_0126","DLDR_0146","DLDR_0145","DLDR_0154","DLDR_0166","DLDR_0089","DLDR_0078","DLDR_0124","DLDR_0042","DLDR_0114","DLDR_0096","DLDR_0115","DLDR_0076","DLDR_0097","DLDR_0155","DLDR_0100","DLDR_0161","DLDR_0074","DLDR_0170","DLDR_0080","DLDR_0040","DLDR_0141","DLDR_0131","DLDR_0108","DLDR_0177","DLDR_0152","DLDR_0181","DLDR_0169","DLDR_0130"
"7649",1.006576183,1.386766251,2.76856239,1.529405852,1.555070846,1.869239396,2.027337461,0.703099652,0.748269765,0.8691598,1.637691836,2.209539334,1.87819303,1.374528171,1.470043211,1.377318513,0.697291348,1.515030592,-0.539068587,1.115123294,1.498733941,1.420411734,1.510542766,0.850871819,-0.296702417,2.606192797,2.021608238,0.757718036,2.116596341,1.478764852,1.334746298,1.863891549,1.132649634,1.219603,0.970142143,0.941451648,0.050624367,1.693280521,1.083917382,0.118403962,1.726766995,2.225347282,0.85246677,2.192576313,1.432049046,1.511119231,1.333123606,1.860348408,0.85756649,0.883938744,0.580976342,0.867661138,0.318391687,1.217120664,1.215806049,0.72207243,1.025283799,0.975726362,1.900959308,2.553385592,0.764635774,1.858204282,2.403450701,0.791442449,0.507389603,2.606134925,1.214332842,1.593786536,1.350384503,1.776041134,2.038988439,0.468434109,0.894068436,2.114363277,1.379731914,1.135063833,3.206312956,1.560376804,1.426719326
"7669",2.549103418,2.301518964,3.19504083,2.913010844,3.501689749,2.331143501,1.886964805,2.562501322,2.539683143,2.636841415,2.741642801,3.373451308,3.031872701,2.20989747,2.682704094,3.062682911,2.598281342,2.672571869,2.686351527,2.589054482,2.670652992,3.124144025,2.948912769,2.632871167,2.478591296,3.364830183,3.404768722,2.594219303,3.42876547,2.807713375,2.694416487,2.240040034,2.450725404,3.02014739,2.300787455,3.01503278,2.445925649,2.531529451,2.534578791,2.37936404,3.173124257,3.059024517,2.240392424,2.939996265,2.903971609,2.558424945,2.777223571,3.327474419,2.683537091,2.949230204,2.510203267,2.836410204,2.850112166,2.678851398,2.58725428,2.992926341,3.095673127,2.663782356,3.477677815,3.264326669,2.862246571,3.327267663,2.901904209,2.265373637,2.84058881,2.719345536,2.893932217,3.121605129,3.1108438,3.219512645,3.00422302,2.583911326,2.882386631,2.049512133,2.990457511,2.85712122,3.024315122,2.539618244,2.53736339
"7744",1.307442663,1.831068345,2.188187159,1.656317965,2.306757946,1.185713061,2.137660876,0.618210755,0.748269765,2.326930285,2.452136183,2.080497389,1.855650461,1.256691681,2.179593348,1.84029049,2.282253849,2.000457419,1.256111621,1.731794654,1.132739064,1.795623252,2.853229421,2.032478626,1.360409869,2.526022448,1.575982419,0.697597043,1.749387367,2.387999389,2.119578204,2.538121387,1.012355401,2.289237188,0.44930998,2.385551612,1.676809531,1.633779509,1.083917382,1.860335809,2.042072147,1.829418606,1.406402375,2.192576313,1.597786251,1.259580464,2.05660597,2.210290879,1.594532085,1.683640094,1.596243098,0.947831487,-0.117707428,1.112151104,1.925026653,2.129247812,2.162787323,1.987131126,1.949457826,2.790669003,2.003422634,2.299575929,1.852435532,2.37640495,1.521464788,2.606134925,2.429721876,1.94070901,1.012215767,2.34560653,2.133936843,1.139811361,1.870609464,1.161157489,2.101015886,0.733446849,2.815997886,1.716496006,2.163684921
"7770",6.971858574,6.624074182,6.551424998,6.738859218,6.626854047,6.916929223,6.770856709,6.9097652,6.985939373,6.885333363,6.698077197,6.447688589,6.848176263,6.990392172,6.983608267,6.798132273,6.899964932,6.904703294,6.951369409,6.760901796,7.008040806,7.047313439,6.399903437,6.809035473,6.99508813,6.779147308,6.633638982,6.904974887,6.687304858,6.688218218,6.771482922,6.47043458,6.984981465,6.182975494,6.966722623,6.534082514,6.881862756,6.802438433,6.756342724,6.868215609,6.895773959,6.65979018,6.879549277,6.861396847,7.124990458,6.842155582,6.762506017,6.576299186,6.57555441,6.609841443,7.00402518,6.927584956,6.89088597,6.704467095,6.735879019,6.295225629,6.600192635,6.929553272,6.758940303,6.685659128,6.797618191,6.690827846,6.589820454,6.513301151,6.794604025,6.505152677,6.884839068,6.593348758,6.931303951,6.562570907,6.855079581,7.05506543,6.573775535,6.571631394,6.665134133,6.902629533,6.23147303,7.086028109,6.940704324
"7814",4.070479235,5.479783267,5.466879977,5.056568247,5.132822432,5.709275017,4.46312499,4.235594733,3.842245913,4.677818559,4.803927079,5.547578522,5.01289792,4.320488332,4.632404918,5.922195947,4.556287254,5.134714472,5.026313545,4.556960852,3.803802302,5.060262819,5.778143698,4.65066675,3.951225096,5.73034206,5.378421851,4.462680313,6.27476632,5.089879641,4.328213328,3.56669054,4.567389048,6.166621708,4.636554458,5.579929658,4.495729205,5.004971507,4.729055398,4.031912437,5.371944132,5.646982026,4.929054974,5.77096616,4.485915918,5.018702471,4.65840291,5.262064529,4.309027398,5.068630456,4.257608671,4.160442888,4.972249269,4.76144118,4.558198246,4.779711056,5.078395136,4.73484837,5.77458745,5.544289761,4.724405929,5.178612951,5.642916636,4.821189792,3.780408097,5.454949455,4.955571283,5.120390228,5.057434519,5.376995668,5.357969249,4.217372345,5.457541514,5.026528815,5.668130385,5.059820849,6.349875687,4.955961941,4.729705858
"7835",1.666236051,0.882293668,1.740728182,0.040658667,1.627220632,1.567583697,0.621822736,0.93136864,0.217755048,1.041112483,1.172028264,1.508134925,0.889333588,0.560083825,1.250476834,1.859027052,0.5744346,1.935606275,0.231449567,1.237980041,1.117226065,1.420411734,2.320881546,1.108029659,0.86083886,1.582605977,0.792474239,-0.102104306,1.907649451,2.461062851,1.149531426,2.499127256,0.261382948,2.660175592,0.879944334,2.283371218,1.141772255,2.626166325,0.235920476,1.410170087,0.715711806,1.466848526,1.025798373,0.708897148,1.244770478,1.063660254,1.036141868,1.636383567,0.671153366,-0.17050904,1.293174031,0.692574432,0.652810726,0.810495404,1.613565557,1.979870188,1.510710627,0.881089488,1.096683779,1.608728626,0.64434154,1.628198677,1.380367088,2.750800464,0.616323974,2.606134925,1.059610247,1.350229504,1.760028744,1.865124678,1.315049525,1.205399703,1.72123184,1.835387327,1.028259543,-0.180138399,2.35831605,0.954655743,0.990620212
"7899",6.871390347,7.294838899,8.187972456,7.341786046,8.286128732,7.209425418,7.543193918,6.785096583,6.872788787,7.41732325,7.371856382,8.486708612,8.99954583,6.795520394,6.935249467,7.307629648,7.318894731,7.203899547,7.360377196,7.059461193,6.734162291,7.258804405,6.93680752,7.906683296,6.63312499,8.330577594,8.582729251,7.37392928,8.095419254,6.824251237,7.163972323,5.933184187,6.818589783,7.398527726,6.602586631,6.972054631,7.128368937,6.939289301,7.116116205,6.986215239,8.915459643,8.058912083,7.031317001,7.846018552,7.330341535,7.294575885,7.113262765,8.624374359,6.80398545,7.397593242,7.166897762,6.90642339,6.768527097,6.881583543,6.992160744,7.14175787,7.309452418,6.991030783,8.395686709,8.244651489,7.010283548,8.079308007,7.867558807,7.041477625,7.483546544,7.280291155,7.476666617,7.518541397,7.187800623,7.368450559,8.578358293,6.806964171,7.110423161,7.26790139,7.368109546,6.853796742,7.776505998,7.37482957,7.199691254
"7921",-0.578386318,0.58531193,0.518335761,-1.213097925,0.51759614,-3.858681058,0.978757281,-0.033865942,-1.367207452,-0.149218729,-0.281689703,1.138378305,-0.489178036,-0.391006575,0.346054494,0.772727206,0.508846259,0.016224735,-0.102969472,0.267126387,-0.436875472,0.119752256,1.332755647,-4.506680185,-0.827217134,0.204094353,-0.184066788,0.000989187,1.067127665,1.547477603,1.902221372,2.191945746,0.330095698,0.544698374,-0.614820357,-0.092495684,-1.01350597,0.736349243,-1.600580792,1.041782681,-0.914338584,2.132665279,0.912587762,0.035707465,-0.459244695,-3.132736959,1.739748865,0.02922532,1.09857459,-0.411517139,0.311789709,-1.091696877,-1.883242175,-1.156337732,1.169263463,1.242904594,-0.074251874,0.490299535,0.159877606,1.727781297,1.848700039,0.960774016,0.949732734,2.575713758,-0.52117955,2.417689836,-0.967870489,0.740176023,-0.192142731,1.376238149,0.196868098,-1.116528392,0.187799639,1.221278481,-0.65979645,-1.082841198,2.999862079,-1.694437095,1.38428406
"7941",3.545510153,4.766641695,4.775437836,3.339127789,3.795841796,5.098420983,3.499739156,3.413020423,2.720255389,3.276185486,3.369674023,4.600754201,3.409997595,2.388603357,2.822203507,4.173489697,2.566397281,3.213761968,3.947115759,3.090875747,2.337388664,4.099822153,3.755165134,2.313498777,2.771042189,4.918732388,3.179149515,3.790466618,3.635216347,2.835458366,5.76786664,3.154792748,3.641923203,5.107342495,2.612248551,3.263379742,3.554968408,4.727482005,3.392964186,4.962595652,3.767485456,5.01611932,3.685895204,4.420578703,2.387458895,2.481972885,3.746062639,3.221346068,2.973043708,1.173445361,2.49399304,2.113417553,3.811638018,3.320868588,3.564955613,3.47463488,3.657552015,3.709252872,4.050185317,5.548339434,3.934560776,4.440633516,5.007371359,5.938930061,2.45701608,3.499219721,3.667080147,3.858570723,3.601707927,4.548854746,4.103758694,1.980333147,2.760051088,5.170718127,3.863765506,3.197727868,5.291888688,2.377512747,3.206938119
"8066",1.467907335,1.795878916,2.874821078,1.276286915,2.918325803,2.207408132,1.800159977,1.246241977,2.002026357,2.202003673,2.374657431,2.370004006,2.628517007,1.96888937,1.8288366,2.129797107,1.87699737,2.062518387,1.816412068,2.309770724,1.84793945,1.657018014,2.196434175,2.179820342,1.835747879,2.68214165,2.439165729,2.037825955,2.327363438,1.6758017,2.099258219,1.666854702,1.093655503,2.304265397,1.480336876,2.548609894,1.902101843,2.243832991,1.373423999,1.91863445,2.344395684,2.371568023,1.805672558,2.786256031,2.117940456,2.337582976,2.09668341,2.619768853,2.153022374,1.801476584,1.794571815,1.353087966,1.725567068,1.492755106,2.357467198,2.388335033,2.544657959,2.705805571,1.925412352,2.720621506,1.902139298,2.755954224,1.070026967,1.869444961,1.974515613,2.546013933,1.961046413,1.383019439,1.823454124,2.132472076,2.416744922,0.922999972,2.243652874,1.796393196,1.784988392,1.759919061,3.227529442,1.614315611,2.457746222
"8090",7.300797349,7.433666604,7.958512822,7.283986235,7.994324582,7.250496645,7.446474482,7.123120004,7.361846751,7.425107945,7.873128406,8.060453183,8.443332018,7.196458433,7.125058237,7.280956131,7.51120339,7.262913706,7.562366445,7.462080183,6.968063323,7.491183621,6.72788589,7.825076527,7.028689533,8.109782202,8.048315453,7.700711206,7.678066652,6.848282406,7.548655687,5.892385464,7.015944602,7.093080916,6.89369473,7.205621449,7.308831923,7.316293669,7.27286332,7.540323683,8.410270603,7.869588139,7.44221751,7.735209576,7.73868536,7.492667486,7.520187905,8.075270629,7.252483833,7.388206011,7.502880567,7.295363079,7.324748259,6.979954344,7.351291407,7.101639151,7.635078153,6.953006286,7.960777506,7.967226226,7.759667967,7.866957234,7.637450725,7.807631687,7.565646668,7.659423617,7.807169919,7.349451981,7.300755418,7.376048707,7.988269259,7.189786513,7.016019654,7.636200965,7.45046934,6.841971306,7.92918372,7.64075022,7.167208943
"8142",7.783176094,7.49803022,7.168734796,7.702781453,7.284851343,7.59613229,7.515363778,7.939865586,7.900359556,7.636338529,7.590550212,7.27482226,7.273967922,7.634686699,7.616439677,7.603361789,7.618099902,7.512600935,7.865572114,7.555115737,7.657223165,7.584970225,7.212991529,7.575136093,7.70199649,7.087784985,7.166373425,7.868161396,7.421812709,7.38389499,7.490844608,7.066692706,7.908578101,7.124113565,8.075812603,7.378985997,7.889280227,7.629740008,7.830767565,7.868908824,7.371724058,7.279423955,7.597372157,7.356904279,7.694920094,7.594332599,7.567300501,7.245689209,7.603928121,7.621405187,7.781066254,7.948745067,7.778179658,7.585435657,7.520745821,7.475216494,7.439193753,7.88433343,7.33180496,7.243559189,7.542318491,7.192606956,7.160033497,7.407787075,7.72313671,6.944166328,7.57456616,7.475004466,7.734733345,7.373393904,7.254265535,8.049216094,7.507352927,7.591343097,7.60020829,7.805240234,6.834265599,7.512577225,7.549115958
"8153",6.270372681,5.816875998,5.511488595,6.110909481,5.783396223,5.496670038,5.958231418,6.086557098,5.7723439,5.679772107,5.732937273,5.907603267,5.994315316,6.156402123,6.04007747,6.388243475,6.079054993,6.007376833,6.329844729,6.143888878,5.988057277,5.90622112,5.965214581,6.387379661,6.102205675,5.422432705,5.700152977,6.334684338,6.003902541,5.974522403,5.727063721,5.372697778,6.121182849,5.342075485,6.32982516,5.549985855,6.155507951,5.790993459,6.004634133,6.197796787,6.035974292,5.739679986,6.322325042,5.865858617,6.154990188,6.241578046,6.075530969,5.630175451,5.789020339,6.327496284,6.145977111,6.008673448,6.496136193,6.209984482,6.364585241,4.764564513,5.903028049,5.824200272,6.087909466,5.683359279,6.241017462,5.742647967,5.781521874,6.0603093,6.314239291,5.421877633,6.108945108,5.684541324,6.424486016,6.301998268,5.710451278,6.032089416,6.20782921,5.63032299,6.08466368,6.725353559,5.824725651,5.946136511,6.012552757
"8195",5.685138051,6.260966585,7.123646907,6.103966758,7.165748701,5.877720873,6.427821104,5.616843919,6.094953959,6.36263527,6.139460402,7.438872263,7.995765665,5.766845594,5.763690664,6.365491406,6.391489308,6.151766742,5.882253734,6.029475203,5.440323439,5.867454031,6.026813765,6.719129755,5.63403492,7.129076476,7.415126206,6.504403725,7.346927178,5.570361493,5.953352927,4.635732184,5.532276484,6.426483187,5.399453774,5.92775674,6.175419993,6.106267281,5.878622047,5.928421503,7.749473628,6.796619579,5.891269041,6.894696515,6.047526758,6.308132208,5.916687468,7.546391126,6.0527709,6.233649996,5.945995729,5.762132475,5.943306313,5.777621107,5.895844575,6.339340245,6.491258264,5.909089169,7.43120723,7.148054232,6.35080002,7.060250754,6.737919093,6.1411537,6.289777609,6.183717896,6.382218698,6.458513612,6.021542656,6.171854942,7.379686337,5.789025756,5.786929472,5.971797486,6.143258334,5.565399135,6.330395964,6.179845712,5.593155342
"8211",7.55201637,7.464807662,7.09553568,7.632633359,7.10913489,7.326813866,7.256283536,7.827959482,7.70336077,7.516117188,7.375589906,7.379250016,7.448401764,7.794529645,7.491888687,7.292632683,7.695680298,7.627409948,7.908014639,7.801623821,7.206637178,7.361415746,7.136304541,7.726040523,7.929524494,6.890594881,7.455361451,7.892668153,7.697161925,7.468280505,7.584273885,6.945020817,7.922900373,7.455170167,8.090340741,7.520460549,7.558074319,7.310367618,7.909194212,7.595534136,7.524849178,7.223943979,7.590487141,7.422210843,7.484593471,7.699889381,7.550264128,7.110011868,7.449343813,7.642285356,8.02550667,7.667266561,7.863943792,7.579910435,7.788070164,7.044784386,7.656582136,7.687352369,7.586381991,7.222805153,7.55905164,6.129913021,7.195182099,7.285075552,7.783148954,7.096023835,7.665683676,7.415823604,7.249718879,7.565730519,7.349833034,7.861069551,7.784185587,7.442224328,7.675593904,7.608978167,6.97263327,7.614935903,7.470162741
"8263",6.301596405,5.918531186,5.505987368,5.758003423,5.421953469,5.914458149,5.69055388,5.928066017,6.184821159,5.636170862,5.775006908,5.33064341,5.3993217,5.946466665,6.057125764,5.770873239,6.04185901,5.445404026,6.117461433,6.054767802,5.85292387,5.690718626,4.830378482,6.090441244,5.877839212,5.478888473,5.794689793,5.811006727,5.377264842,5.337958706,5.547484383,5.38344416,6.099203151,5.320063182,6.373864329,5.609264579,5.732855661,5.442218757,6.134128828,6.095683886,5.656962611,5.291914899,6.016410794,5.319108719,5.789295038,5.985338929,5.639874173,5.283320089,5.938585842,5.774709674,5.969634886,5.970799049,6.253236344,6.217911398,5.631916583,5.622676763,5.64587021,5.687570844,5.55317612,5.268014856,5.870649012,4.980092193,5.478738828,5.892980475,6.034023084,5.413489847,6.087411946,5.835804384,6.36710965,5.664435386,5.25400133,6.261405113,5.259544247,5.684719445,5.797812433,6.054038497,5.266488471,6.152762648,5.81104949
"8275",7.726783259,8.012774439,7.60547711,7.520308565,7.691908637,7.747261382,7.639314928,7.911159782,7.992542108,7.701248629,7.630678992,7.276204152,7.694109965,7.654480081,7.925031901,7.660552895,7.724407476,7.523674686,7.682092017,7.905489893,8.037635254,7.916227192,6.981805639,7.672917946,7.924326925,7.063850973,7.643301528,7.85101432,7.553378055,7.483704654,7.907161174,7.308598084,7.930872999,7.469823318,8.061136676,7.220387271,7.791798212,7.413481587,7.902393044,7.691136853,7.644082129,7.487546553,7.838248162,7.589673973,7.891052925,8.02439941,7.586778729,7.362640733,7.940199414,7.751560697,7.884951353,8.162281887,8.321573474,7.790169843,7.742103444,7.676774506,7.547799945,7.28587025,7.591643815,7.338988744,7.594992522,7.27951618,7.198485351,7.493422685,8.053678842,7.254694282,7.719976213,7.673193646,8.295697303,7.443050948,7.573390585,8.19862117,7.467837767,7.816326593,7.690406099,8.157742762,7.171840739,7.817135884,7.778906722
"8279",6.131072153,6.49014006,7.094619683,6.19564006,7.242887646,6.457600474,6.717821161,5.820557234,6.2302244,6.507526973,6.478415508,7.383102913,8.072911714,5.619474909,6.17504533,6.593081051,6.435176735,6.297600451,6.60288826,6.395584771,5.804105103,6.742696887,5.833515913,6.922203367,5.914249852,7.509700143,7.358840258,6.664117835,7.071838083,5.594918597,6.610309889,4.705907478,5.553985157,5.889850689,5.531227542,5.716085498,5.922596547,6.520791639,5.541890997,6.722413918,7.883940336,7.163319342,6.208520649,7.234318419,6.707768712,6.257431997,6.37954969,7.41493726,6.156358087,6.058309651,6.586242531,5.891930153,5.584363376,5.331136924,6.279500724,5.994550083,6.075495245,6.542927961,7.395549967,7.365051788,6.841023843,7.227560556,6.609806159,6.899966906,6.126710542,5.762914551,6.562310726,6.465228295,6.16617402,6.387183435,7.464339951,5.728961659,6.219482707,6.281643557,6.256414773,5.330970667,7.321173506,6.464057843,6.401009207
"8282",6.781076795,6.383066082,6.138388926,6.496383598,6.290648566,6.058691021,6.395800559,6.717837504,6.837363692,7.196783501,6.226104937,6.332858511,6.785456367,6.339633381,6.832554356,6.668707027,6.559833828,6.838622375,6.542767267,6.928761989,6.733526532,6.679945264,6.068242312,7.134920031,6.946105261,5.974923399,6.632813642,6.926415734,6.413177484,6.544328758,6.347185733,6.075831605,6.895707043,5.774529127,6.965352542,6.535472394,6.623118651,6.299339836,6.544077451,6.468047435,6.680963305,6.442577998,6.917639382,6.811740298,6.810259071,6.837368931,6.869031882,6.445703746,6.580529225,6.88310361,7.001877247,6.309182559,6.767091579,6.362226018,6.954916915,6.185774486,6.56340805,6.900444624,6.519940829,6.43534545,6.577133999,5.73439808,5.951691587,6.283295545,7.14074103,5.883208784,7.039480288,6.690693551,6.447315952,6.445400173,6.613691366,6.874048354,6.661825739,6.271015921,6.917632378,6.499832608,5.230159698,6.913901744,6.502450365
"8287",7.828973824,7.730115819,7.371408983,7.6268326,7.50906826,7.787427583,7.484378532,7.901649932,7.766362923,7.692567353,7.708229217,7.30130704,7.509243153,7.903307837,7.832348065,7.797373558,7.816232421,7.614520025,7.823390988,7.760581588,7.742954651,7.844848293,7.352938661,7.657283906,7.704597503,7.268644669,7.537473457,7.770770044,7.512383173,7.42670464,7.638967027,7.133465907,7.933980769,7.389307793,7.901954114,7.559239425,7.781205258,7.728148942,7.869061025,7.776861702,7.541380035,7.505148714,7.579518218,7.443951128,7.745641931,7.701470705,7.647904428,7.389025947,7.58094302,7.626404136,7.906544947,8.0779498,7.882624035,7.74260713,7.590293569,7.509691134,7.400323231,7.969451037,7.658812269,7.420232803,7.64776779,7.584978148,7.516944832,7.694319982,7.883961914,7.341259173,7.722664799,7.67815634,7.776398855,7.528032855,7.707945762,8.027846608,7.784185587,7.494931378,7.739659508,7.963571093,7.276066035,7.816776469,7.654422459
"8294",6.891343968,7.607362633,8.341027288,7.301691982,8.452787043,7.337921068,7.48742036,7.067171757,7.313445093,7.537461361,7.47812613,8.499385632,8.916388938,6.857553561,6.915131109,7.586244867,7.481058005,7.392397321,7.322200812,6.936720138,6.741769621,7.152100424,7.275077857,7.721837912,6.86316892,8.472352281,8.454310732,7.578938843,8.435481845,7.055640888,6.92585178,6.049083307,6.717211331,6.926431046,6.787610364,7.131276206,7.309651171,7.027903689,6.933583109,7.092917451,8.811230553,8.020860277,7.177078236,8.260752019,7.322326542,7.310551968,7.151817244,8.570817235,7.300509986,7.29709651,7.303384229,7.133376636,7.188756406,6.7920295,7.266777554,7.000218833,7.47043663,7.13062482,8.463266973,8.330636314,7.363358274,8.258634351,7.710994878,7.26717588,7.450823754,7.23816568,7.491245821,7.457792325,7.295173036,7.236933921,8.56989237,6.884097642,7.332726166,7.206016618,7.45046934,7.075933116,7.300048394,7.336731499,7.022530841
