"","DLDR_0058","DLDR_0107","DLDR_0072","DLDR_0085","DLDR_0120","DLDR_0176","DLDR_0117","DLDR_0132","DLDR_0016","DLDR_0127","DLDR_0135","DLDR_0034","DLDR_0071","DLDR_0153","DLDR_0133","DLDR_0180","DLDR_0121","DLDR_0003","DLDR_0062","DLDR_0019","DLDR_0039","DLDR_0139","DLDR_0162","DLDR_0027","DLDR_0159","DLDR_0011","DLDR_0026","DLDR_0164","DLDR_0014","DLDR_0168","DLDR_0129","DLDR_0059","DLDR_0158","DLDR_0065","DLDR_0136","DLDR_0122","DLDR_0053","DLDR_0035","DLDR_0079","DLDR_0049","DLDR_0057","DLDR_0183","DLDR_0174","DLDR_0137","DLDR_0070","DLDR_0116","DLDR_0190","DLDR_0029","DLDR_0008","DLDR_0004","DLDR_0033","DLDR_0038","DLDR_0142","DLDR_0043","DLDR_0024","DLDR_0102","DLDR_0092","DLDR_0140","DLDR_0150","DLDR_0055","DLDR_0088","DLDR_0151","DLDR_0101","DLDR_0179","DLDR_0143","DLDR_0095","DLDR_0156","DLDR_0032","DLDR_0182","DLDR_0064","DLDR_0094","DLDR_0046","DLDR_0109","DLDR_0106","DLDR_0030","DLDR_0110","DLDR_0123","DLDR_0171","DLDR_0105","DLDR_0061","DLDR_0084","DLDR_0175","DLDR_0126","DLDR_0146","DLDR_0145","DLDR_0001","DLDR_0154","DLDR_0166","DLDR_0089","DLDR_0078","DLDR_0013","DLDR_0124","DLDR_0042","DLDR_0114","DLDR_0096","DLDR_0012","DLDR_0115","DLDR_0076","DLDR_0002","DLDR_0097","DLDR_0178","DLDR_0006","DLDR_0155","DLDR_0023","DLDR_0020","DLDR_0100","DLDR_0022","DLDR_0161","DLDR_0074","DLDR_0018","DLDR_0170","DLDR_0063","DLDR_0028","DLDR_0048","DLDR_0080","DLDR_0040","DLDR_0187","DLDR_0021","DLDR_0189","DLDR_0141","DLDR_0131","DLDR_0108","DLDR_0060","DLDR_0177","DLDR_0056","DLDR_0191","DLDR_0152","DLDR_0192","DLDR_0181","DLDR_0069","DLDR_0169","DLDR_0186","DLDR_0036","DLDR_0130"
"3416",6.062575013,6.313265325,5.71542763,6.381583353,6.267544951,6.601669387,6.285083679,6.418606342,5.95098822,6.490672361,6.346131209,5.70153515,5.831281695,6.553641601,6.504590935,6.29149141,6.350199072,5.865927235,6.083131487,5.800282125,6.26089245,6.513477523,6.527748309,5.617360655,6.224502863,5.972976541,5.804798263,6.455990464,5.781798543,6.324761625,6.3713537,5.913942634,6.227823426,5.647191037,6.305875051,6.388365571,6.125606163,5.84221227,5.92263699,5.651597597,6.031019609,6.381075814,6.148850538,6.099573019,5.847633652,6.414104637,6.183138582,5.629772464,5.792694845,5.680425655,5.741997605,5.987796017,6.59060805,5.954879614,5.757622112,6.529542589,6.300113358,5.954961129,6.571386051,5.998693048,6.350696742,6.66805746,6.611243132,6.358914279,6.538988478,6.449247077,6.490665673,5.697598739,6.39975025,5.603276258,6.755778359,5.902187984,6.279230939,6.540456608,5.662182393,6.516688655,6.290030041,6.288626619,6.293799096,6.264293318,6.432475327,6.359071678,6.483255228,6.484052446,6.656692071,5.633495287,6.482920746,6.27675926,6.38709932,6.419889399,5.943969031,6.352144648,5.97530665,6.335770727,6.615635169,5.90190681,6.448850421,6.367218384,5.873706597,6.501100697,6.541021938,5.848165149,6.392906547,5.621472321,5.86494277,6.532521697,5.471774411,6.283702958,6.38555004,5.715704582,6.471028602,5.712902861,5.579710802,5.905573474,6.411788133,6.007361362,6.436654712,5.855614688,6.204277726,6.610635735,6.174689557,6.279877712,6.284553717,6.433547749,6.062583278,6.422885876,6.597250732,6.203498778,6.554713262,5.786261232,6.460381014,6.300252883,6.032343923,6.18005721
"3419",5.599762341,6.236230976,5.471420748,5.93074886,5.535987779,5.910625566,5.828726995,6.266732412,5.194305412,5.86508025,6.241815171,5.404313567,5.610580669,6.189937104,5.940961565,6.160877425,6.227482869,5.669244385,5.470804647,5.43267925,5.671903447,6.408598847,6.161971429,5.298302557,6.159859312,5.41223854,5.445455917,5.999207426,5.631228937,6.007376833,6.203983779,5.708479473,6.145851729,5.183277303,6.04860247,6.088067831,5.596126784,5.519503848,5.725073069,5.470111482,5.6776756,6.062012782,6.11078728,6.213529208,5.615968456,6.123979209,5.782430663,5.262618116,5.298651533,5.445113817,5.369657545,5.645553661,5.975107038,5.841761515,5.43753824,5.946171588,6.079296488,5.633483244,6.02989006,5.563074671,5.798608046,6.235224378,5.889139548,6.029809198,6.21093428,6.020300058,6.046363579,5.273133166,6.267697555,5.208227393,6.317737845,5.878838917,5.859165949,6.165928772,5.254027415,5.934125013,6.110610914,5.953841607,6.095447697,5.781002894,6.018965621,5.73453076,6.151155026,6.331769244,6.097468654,5.416252091,6.141620659,6.048294254,5.73960709,5.523534667,5.242682412,6.32768218,5.779625971,5.644163342,6.190900529,5.173555954,5.730255378,5.850337066,5.45291901,5.920725466,6.047401837,5.226453462,6.291831999,5.205535666,5.363917254,6.027598694,5.288449843,6.356136917,5.866563514,5.076352952,6.068112072,5.452163632,5.204294723,5.482064115,5.802784817,5.89256322,6.061563965,5.424668812,5.922787138,6.272923697,5.963626479,6.107410516,5.528853658,5.982455854,5.521552569,6.244438201,6.433544007,5.939162105,5.889385542,5.465428994,6.016682322,5.943738684,5.86039124,6.100374063
"3428",8.320011013,8.660537582,7.83754339,8.105060495,7.837802618,8.399203531,8.297920055,8.493086386,7.378572056,8.413157017,8.492120869,7.515619421,7.576270288,8.761646127,8.508168435,8.4501251,8.21381777,7.996338806,8.096882145,7.326517443,8.363445101,8.569960693,8.74572954,7.495055157,8.256763781,7.665095663,7.655423852,8.703145006,7.594109481,8.392963565,8.724821944,8.030407568,8.657209338,7.650332323,8.350353403,8.618917557,8.093581849,7.48960066,7.849876414,7.488342465,7.641865206,8.618876276,8.591516429,8.669747573,7.536551293,8.287763622,8.249069201,7.65383546,7.271101244,7.512420462,7.373329046,8.11129483,8.518454953,8.429785114,7.58464384,8.209669851,8.265341154,7.813625145,8.527140911,8.241171253,7.732267502,9.007730693,8.436097959,8.128972675,8.479621672,8.328513109,8.541708642,7.161591803,8.808111592,7.673311648,8.754903582,8.621584758,8.003906325,8.376195541,7.546578351,8.227533636,8.494670105,8.666409724,8.283255602,8.176489417,8.401652784,8.551378866,8.775942707,8.493891658,8.724642915,7.516290627,8.504954528,8.4713967,8.112521803,8.249607109,7.4809818,8.435288088,8.023709888,8.037696576,8.506372398,7.689571101,7.765853991,8.227474964,6.906051558,8.444088278,8.58477634,7.55728711,8.826574678,7.692289622,7.441448652,8.054145848,7.654889292,8.624730293,8.213774973,7.359113355,8.215586858,7.500305638,7.210608497,7.640877833,8.276343867,8.286528495,8.214555492,7.08718897,8.104366458,8.697074678,8.461227189,8.276560916,7.794425786,8.528655029,8.122456613,8.512174195,8.364331891,8.28725601,7.773804321,7.483661919,8.514018978,8.426747872,7.979040961,8.303858949
"3520",6.420115037,7.486532139,6.377579444,7.120031676,7.04522026,6.966428436,6.872985878,7.204039709,6.078687189,6.710401782,7.408682674,5.994852122,6.117945143,6.944162451,7.275109089,7.19212466,6.646474609,6.037553687,6.586343758,6.383911882,6.509468803,7.068971416,7.189613226,6.199185724,6.647308609,6.082983212,6.262493825,7.229468339,6.266374055,6.871499492,7.151956433,6.2471532,7.293483834,5.980875847,7.017733908,7.004481201,6.716066263,5.9619239,6.052172523,6.564110964,6.384689318,6.465933496,6.759520727,6.950494803,6.108453236,6.960126398,6.986542161,6.227556225,6.174435179,6.185155521,6.080241695,6.931522296,6.941074912,6.177110126,6.223229119,6.990806691,7.145511482,6.713379833,7.359415031,6.541995637,6.543511459,7.137027972,7.154979786,6.675103644,7.262195295,6.909805935,7.328888985,5.981523028,6.780584759,5.875109024,7.087368618,6.577896127,6.879935578,7.132743957,6.054209915,7.17249079,6.962412972,7.221512423,7.327345464,6.541437504,7.256633983,7.244745194,7.211572657,7.300143385,7.307076373,5.965571337,7.2111763,7.12460371,7.101639151,6.708980254,6.041446186,7.340243211,6.532929169,7.019761164,6.851249722,6.362589778,6.834760869,6.44158583,6.011523104,6.595932037,6.999153189,6.003936965,7.304860409,6.332315224,6.187039492,6.637083514,6.294038737,7.12894601,7.010245894,5.821530055,7.101678741,6.431374392,5.860426214,6.143486237,6.582411169,6.53149567,6.863257666,5.862761179,6.726485777,7.498590321,6.760848819,6.960266846,6.483023749,7.0460279,6.833356446,7.112763947,6.873124516,6.719589778,5.793055463,6.206332793,7.273182179,6.876292407,6.340818568,7.125952273
"3537",7.783983796,8.695409282,7.307238921,8.495804763,8.335610162,8.631306077,8.336990938,8.784949693,7.651376582,8.387799417,8.314229867,7.384516969,7.748704663,8.333810153,8.250456317,8.649297205,8.697207243,7.485943135,7.786604585,7.698246546,7.818068319,8.349336379,8.32113082,7.399878542,8.464685783,7.74823918,7.593349961,8.572053191,7.762054119,8.269301426,8.492247462,7.832115701,8.371253338,7.473360107,7.990786566,8.233494422,7.77005541,7.39987405,8.070681732,8.158480042,8.0610283,8.262876068,8.489616751,7.960322711,7.456865396,8.709735802,8.063775543,7.255001717,7.463453062,7.537188367,7.477068656,7.778176224,8.332060554,8.013999946,7.457620127,8.235280495,8.16198377,7.237821072,8.180391582,7.824034749,8.525890081,8.472401372,8.589830133,8.534642699,8.584884953,8.513201537,8.424360965,7.122865454,8.298310254,7.223114765,8.690744834,8.11159193,8.424627003,8.849706319,7.526655894,8.61629708,8.303914117,8.456758144,8.46981672,7.835231579,8.600462798,8.338199952,8.566878821,8.657800146,8.528056948,7.330474842,8.414035497,8.238702225,8.331973821,8.197211154,7.335390247,8.240280665,7.806821977,8.126038189,8.582003212,7.557991353,8.413600688,8.275184851,7.403294004,8.424841366,8.799481812,7.347417523,8.421921298,7.414243361,7.603341072,8.159470349,7.21187484,8.615790919,8.390975847,7.308103672,8.5899296,7.548626472,7.146966578,7.4753095,8.01608803,7.864282578,8.494252913,7.720281186,8.26945007,8.447197523,8.57445632,8.362499378,7.94972126,8.588394689,7.879088169,8.603124846,8.551022736,8.318308313,7.835561627,7.407025887,8.738389482,8.100041137,7.949861034,8.281994084
"3612",5.726702958,6.084785016,5.198351439,5.906209161,5.522428515,5.796407737,5.471792451,5.940600563,5.394123543,5.834009774,6.088530689,5.178694361,5.243582745,6.302858617,6.000528391,5.453299814,6.045716492,5.081969502,5.451363207,5.469334025,5.745783059,6.099777462,6.008289213,5.344472739,5.607349771,5.302077206,5.222307643,6.122186022,5.244205814,5.681251625,6.016422795,5.561181189,5.964232962,5.468166125,5.96711716,6.085818014,5.563969369,5.405868393,5.54284808,5.51432245,5.495305683,5.675094498,5.903771166,6.034903592,5.165337619,5.638007609,5.919679166,5.033932355,5.206330989,5.240320121,5.285560603,5.609090731,6.075961084,5.702909048,5.256692925,5.819917515,6.051803282,5.289442275,6.014314254,5.577218854,5.848158701,6.146126352,6.080288971,5.86992817,6.05356165,6.200274242,6.092906165,4.920866423,5.953447626,5.361085345,6.396773309,5.556755952,5.791485908,5.85534162,5.289138983,5.656769306,6.085906628,5.944968916,6.037429414,5.687104576,5.948881657,5.760228298,6.029905402,6.034147056,5.87030888,5.1067474,5.985072764,5.701028398,5.890253994,5.842907057,5.483313952,5.975010562,5.484893882,5.698015355,6.225378338,5.262044697,5.677442196,5.841912546,5.055695929,6.3460313,5.900183806,5.115064782,6.197456067,5.441738782,5.254889288,6.016564644,5.411348147,6.055350737,5.865113569,5.436104923,5.85509975,5.205756868,5.195333855,5.523649878,5.871051725,5.842834006,5.884395163,5.48148449,5.765206535,6.032089416,5.642044811,5.819672856,5.410325269,5.840934797,5.483387413,6.009805332,5.855587797,5.641137706,5.909216714,5.148149025,6.036573305,5.98226788,5.592425627,6.17228405
"3639",8.657409805,9.091808072,8.205517614,9.016958766,8.947013156,8.935965198,8.8059968,8.983865717,8.347844569,8.775041405,8.693244146,8.143404893,8.126723114,8.961093478,8.875778822,8.726551575,8.764722587,8.130942743,8.526540748,8.22284315,8.682048811,8.925953712,8.961990598,8.218769728,8.589141053,8.197277246,8.379237433,9.110919277,8.325296129,8.705311147,8.779540677,8.52312511,8.937711827,8.217077201,8.706608976,8.884138417,8.741240931,8.099470938,8.47632705,8.852320901,8.598931018,8.577522687,8.864960349,8.784832232,8.304008637,9.019980801,8.789542431,8.186344842,8.135757632,8.257738062,8.360437706,8.803793161,8.916662555,8.453641882,8.387666193,8.800473008,8.924498958,7.991858438,8.90673384,8.694229079,8.895831344,9.117578362,9.099327312,8.669341995,9.09037787,9.072440062,9.090788859,8.070110639,9.027633319,7.95317228,9.061626092,8.831375751,8.952117962,9.163514542,8.301111625,8.967802483,8.86348306,8.969785581,8.946977302,8.691169093,8.978550484,8.85249888,8.787211374,9.16948392,8.968038383,8.121949807,9.062500665,8.811581535,8.992316966,8.788606841,7.933962731,8.691170901,8.686684214,8.717140666,9.028984537,8.169019437,8.661077727,8.805278343,8.098310799,8.928148809,8.967460849,8.087255378,9.03838874,8.25432034,8.264029942,8.957569995,8.017503247,9.000464001,8.82940579,8.146478316,8.936580125,8.170968481,8.05769924,8.46185322,8.77496388,8.777884921,8.845432839,8.215022081,8.74987153,8.885817836,8.653902941,9.095036448,8.610327719,8.787975578,8.648546982,9.128931303,8.8229382,8.611059396,8.738906984,8.325335168,8.914825606,8.777350275,8.578857674,8.930487464
"3644",6.373358743,6.999699176,6.013893376,7.087660719,6.463336141,7.038111342,6.487626325,6.832189951,5.964278917,6.870749,7.126965911,5.880872476,6.169520379,7.206439735,7.038831141,6.735793504,6.899084312,6.275915751,6.407899016,5.983203272,6.666652136,7.035817256,7.104021389,5.821581171,6.807808738,6.00758831,5.931918697,7.015903325,6.202533995,6.855154585,7.047219311,6.357738166,7.074996465,6.008255172,7.005146468,7.155858842,6.386166872,5.903309405,6.482169619,6.210181873,6.278272901,7.00962108,6.972594845,6.822238655,5.856976556,6.808250419,6.926041201,5.771467509,5.92637328,6.085949042,5.796492137,6.528404742,6.861112905,6.362816523,5.902636784,7.03783877,7.194224953,6.5126507,7.185471244,6.362171054,6.600171101,7.226672515,6.943023496,6.623429132,7.060878801,7.120900237,7.109241539,5.794762702,7.025659082,5.890416277,7.318076307,6.488165967,6.775427067,6.922216464,5.821108396,6.908070377,7.040086863,6.922093433,6.985676801,6.455099894,7.095681677,6.832089631,6.962657348,7.092076331,7.199439128,6.044283313,7.126118922,6.891819071,7.224342143,6.608241164,6.021615014,7.181151149,6.147588266,6.753003107,7.269891575,6.156682135,6.460150962,6.755967116,5.807958098,7.107346756,6.911287616,6.243474427,7.632423147,5.943939641,5.96902449,7.127134367,6.076624186,7.115915653,6.784186599,6.110005623,6.74321452,5.870108993,5.729991274,6.105953032,6.856731383,6.490816314,6.853450524,5.811975972,6.682476003,7.338798828,6.846011122,7.101924029,6.340266796,7.003959297,6.358295947,6.987847793,6.857376632,6.707402208,7.015956055,6.00551804,7.027594168,7.249539279,6.281569141,7.135578298
"3694",-0.599571542,-1.642516655,2.576069345,-0.456508245,0.117797831,-3.328575143,-1.408403278,-1.536752963,2.324715974,-0.001613912,-1.256258363,2.475991591,2.013736546,-2.952169953,-3.112692853,-0.195639276,-1.345820041,2.299394303,-0.383158815,2.037781439,-3.548071725,-2.71293467,-2.131992803,2.385535395,-1.510206758,2.709757754,2.15846595,-1.747493495,2.728190667,-4.507337221,-0.719640833,-0.498955666,-2.054801708,1.705039337,0.300090122,-1.150336908,-1.084270964,2.118705716,0.531301326,-2.914456441,-0.965218472,-0.127811777,-2.18475209,-0.537710517,2.380369793,-1.224748945,-0.721628842,2.287918636,2.297335805,2.650024176,2.525902423,-1.050800258,-1.687066807,-0.658697371,2.428293456,-0.708862151,-0.64797571,3.023548215,-2.774240961,-1.024258734,-0.764629684,-1.266897054,-2.162885012,-1.346471262,-2.887975088,-1.476644481,-4.407935714,3.147751825,-0.486609035,2.854183185,-0.652114192,-1.219193166,-2.418508908,-2.380193987,2.651183395,-5.173745901,-5.413441005,-1.017259742,-2.508178648,-1.490148839,-1.864899534,-3.870948758,-1.514180891,-2.676659378,-2.620207769,2.485369664,-1.808414429,-4.761473875,-2.216527025,-1.296644295,1.807518734,-1.83162856,-1.268965693,-1.02353959,-1.557292321,2.022298246,-4.711651326,-0.7664743,2.908854541,-0.793520052,0.135710255,2.544505346,-1.464596021,1.714581726,2.066833231,0.4508567,2.237678315,-3.083347706,-0.700396569,2.321861305,-3.130742187,2.474222013,2.42349322,2.036628031,-0.874723425,-1.701252288,-1.449276265,2.477998314,-1.369790134,-1.116528392,-2.475165373,-0.692991645,-1.016822138,-1.02236653,-2.085777745,-2.739505453,-1.905963435,-1.588749252,0.521814782,2.241940716,-2.831940619,-1.16408865,-1.797026462,-3.09684263
"3710",6.035802584,6.935941812,5.735877229,6.540172924,6.366484458,6.694254998,6.350486155,6.736576423,6.325231131,6.66813304,6.533094141,5.917467844,5.837517016,6.488699214,6.398664488,6.658679125,6.899948719,5.803298999,5.911165479,6.253378299,6.25444464,6.720998451,6.549998516,5.760456578,6.697621036,6.301343197,5.980288831,6.670827656,6.146573398,6.617430315,6.873812541,6.227556135,6.671075751,5.799484382,6.44285363,6.540688112,5.880509358,5.780585587,6.246724073,6.013321521,6.391746952,6.55675549,6.689921941,6.282468446,5.994550628,6.792059342,6.188793444,5.639165043,5.876142329,5.951503435,5.658867067,6.143087416,6.501109899,6.29818136,5.829611853,6.51030637,6.549826041,5.842632429,6.57492967,6.14513887,6.552192911,6.722598819,6.557530273,6.779126709,6.612534871,6.72881557,6.719413827,5.528745861,6.735923393,5.643582741,7.022389662,6.44195617,6.642487179,6.922216464,5.855588186,6.608842858,6.737258284,6.767626729,6.659239498,6.086272521,6.796878564,6.274983388,6.750474952,6.650518978,6.746842895,5.744896332,6.672519992,6.643135523,6.323923945,6.315609897,5.902746368,6.570672952,6.345177833,6.203354224,6.95919566,6.200808778,6.58354363,6.364280104,5.841206863,6.768722372,6.6810609,6.088279801,6.55135505,5.834977079,5.995453909,6.611644907,5.686332013,6.810964823,6.327772621,5.904149671,6.794564984,5.705817788,5.457619004,5.861206661,6.438885232,6.400126562,6.719492268,6.198347398,6.445415238,6.615167765,6.832414943,6.546882234,6.180782567,6.72774225,6.271374344,6.58317385,7.09078163,6.278186193,6.797495895,5.739919915,6.923948407,6.311104344,6.168116482,6.620262542
"3732",5.394976972,6.251749935,5.180558469,6.449674973,6.185608615,5.943665828,5.930852901,5.985239993,5.229956833,6.316898363,6.435678975,5.229060494,5.334562926,6.210221376,6.481631751,6.051171168,6.198266253,5.361342124,5.675967548,5.245768204,5.770094451,6.343251427,6.102995655,5.18445348,5.706377445,4.955354204,5.498862201,6.037504796,5.394622656,6.053950724,6.163817068,5.487769103,6.18646647,5.412327304,6.322035105,6.10483055,5.893506698,5.263994985,5.386436768,5.973677947,5.779839543,5.55627177,6.064124252,6.263777398,5.264622585,5.930458503,5.873025082,5.262618116,4.959191905,5.45432254,5.214564973,5.785807087,6.643352161,5.110504728,5.3980952,5.939795025,6.227078798,5.425646658,6.347292556,5.470123189,6.058876017,6.29534537,6.255810937,5.858798355,6.379591921,5.875298594,6.185455409,5.163811676,6.191340353,5.001024573,6.255483434,5.59647267,5.905921694,6.214503841,5.435929508,6.514067161,6.224542299,5.974916042,5.976979795,5.616283239,6.163006463,5.934795114,6.411710666,6.395696571,6.446778341,5.549211357,6.211573354,6.137127513,6.341893688,5.801387788,4.870641653,6.136078037,5.648062054,5.968171202,6.235823235,4.975340247,5.814847913,5.750351324,5.562356122,5.786424374,6.481248565,4.889183374,6.411920925,5.503521076,5.002369638,6.198439401,5.255496061,6.192000848,5.895260533,4.660787476,6.277941373,5.558246941,4.99302568,5.453659029,5.659462714,5.473219503,6.023336475,4.792460959,5.623934541,6.518484279,5.571049182,5.819672856,5.73876826,5.982455854,5.842269502,6.029781428,6.162194729,5.867947399,6.194240124,5.300834405,6.07314548,5.85753913,5.317294286,5.968349083
"3838",4.351411638,5.116009424,4.167068235,5.15473358,4.709955833,4.68078696,4.78930488,4.512006349,3.865026709,4.756158981,5.310218566,3.909314444,3.999904273,5.356169077,4.924030253,4.747565019,4.268889803,4.476731332,4.378606865,4.083161342,4.64668513,4.859449765,5.039362734,4.101742429,4.479235051,3.81635682,4.040958977,4.825732898,3.924437982,4.689879472,5.044124821,4.252242077,5.080651076,3.972405235,4.955987084,4.697365301,4.63176561,4.051918625,3.960439022,4.225094911,3.963941287,4.347362578,4.950700694,5.011286487,4.010685971,4.58062289,4.589652009,3.645703653,3.846762149,4.154409161,3.83605335,4.528848443,5.0722666,4.302641008,4.00774948,5.000796097,4.935554835,4.245940636,5.224631493,4.37706993,3.962106778,5.298613084,4.996986325,4.154512847,5.032873965,5.115132842,5.113664726,3.876078501,4.70921783,4.214322438,5.473527187,4.607729125,4.655929926,5.197234841,3.873575816,4.88017998,4.632318656,4.942296433,5.104075544,4.43109705,5.068200941,4.679798027,5.301347962,4.935594815,5.136904399,4.070332165,5.271451265,4.74830113,4.569197881,4.740445023,4.166038882,5.084582664,4.222887403,4.916627161,5.072064299,4.609246563,4.674211074,4.669344761,3.830603095,5.300997547,5.218072224,4.110231628,5.272716333,4.052599523,3.764563661,4.670905181,4.055839992,5.188115321,4.933809451,3.732885742,4.652801774,4.166298258,3.680546649,4.058799412,4.817926945,4.341153279,4.49233571,3.842118845,4.107743291,5.179113011,4.124747469,4.669963718,4.032166555,4.901597579,4.194571246,4.479663067,4.908310901,4.383432804,4.243239525,3.951012304,4.853158553,4.698858598,4.21544289,5.088032713
"3847",3.910953924,4.902272193,3.525281235,4.884389086,4.442608434,4.476631313,4.417721448,4.810203926,3.556499446,4.420109778,4.955359586,3.715111099,3.745185135,4.809381279,4.971584058,4.441411736,4.509897903,3.516316784,3.799635986,4.007638566,4.299507675,4.961846093,4.755880566,3.782052807,4.246460751,3.49545592,3.806917277,4.650537579,3.909974752,4.629653891,4.697649118,3.774920299,4.81062227,3.752584922,4.481419887,4.624837608,4.339073355,3.46515613,3.945050129,3.970629784,3.591415305,4.140911701,4.438763651,4.747691702,3.727984532,4.576648521,4.635923162,3.787606156,3.569991129,3.437394724,3.600196205,4.044131255,4.471683119,4.011550317,3.755159474,4.276030957,4.626818409,3.945927317,4.815222932,4.22566559,4.602072637,4.805331274,4.081240931,4.35792647,4.864684313,4.716768874,4.650056009,3.795908152,4.546335064,3.390451429,4.820755801,4.087806688,4.552395861,5.027498662,3.522973412,4.89368846,4.562406963,4.619922442,4.767945757,3.682445349,4.489129404,4.559503794,4.475536135,4.611822234,4.680526104,3.791277538,4.521221761,4.675237668,4.779711056,4.107077891,3.612981597,4.829753683,3.897873328,4.459738771,4.429118614,3.901096535,3.906734176,4.362808717,3.214562283,4.097250878,4.829475967,3.440526927,4.395297095,3.523861525,3.367492709,4.50712492,3.717671256,4.809448059,4.34399755,3.740900735,4.590357002,3.784427623,3.68908333,3.863907495,4.334729941,4.296696973,4.600153445,3.463968755,4.333728977,4.920560927,4.154191247,4.268346735,4.068405699,4.514574456,4.067659134,4.524154987,4.192878468,4.622868698,3.76612198,3.764167461,4.579146608,4.235082444,3.87539888,4.315374351
"3928",5.857030707,6.4891065,5.547432139,6.442582063,6.214565686,6.311067038,5.967215432,6.034620473,5.425213124,6.196731572,6.282038365,5.462433486,5.592260486,6.463571815,6.142335717,6.270527176,6.061254553,5.828346417,5.802835578,5.884120162,5.549082539,6.560860929,6.440572093,5.600548286,6.433480194,5.59823956,5.629118587,6.47650818,5.415251355,6.174779544,6.227557752,6.031618842,6.601265566,5.452747864,6.205835267,6.193175424,6.010093637,5.501175353,5.866564059,5.535930038,5.83438695,6.199702152,6.094161929,6.120500966,5.241029336,6.43620687,6.283004732,5.386020456,5.651544963,5.716591793,5.685363588,5.939220258,6.262597812,6.18679268,5.747746237,6.43749438,6.349338206,5.624452259,6.547236221,5.763300204,6.155269972,6.338317871,6.663027787,6.318864656,6.573504359,6.255600047,6.346116653,5.041664567,6.316820184,5.249174742,6.514861115,5.828411939,5.91191006,6.244053159,5.211399233,5.944546332,6.373237029,6.062840308,6.450857301,5.885469872,6.240485215,6.447594052,6.450028685,6.329900468,6.135792495,5.566048251,6.44829973,6.287693998,6.394497772,5.960743547,5.651281351,6.413660038,5.962070823,6.056122964,6.461742349,5.412911363,6.035702503,6.128343463,5.664073888,6.470140388,6.049317767,5.394888846,6.410030725,5.547708267,5.820416896,6.329046983,5.429927863,6.305387159,6.052581343,5.638436165,6.105272005,5.314554258,5.304921806,5.439243972,6.283532804,5.872050622,6.049342841,5.658228324,6.000412904,6.485861181,6.328965648,6.466879692,5.819394359,6.35391393,5.728003446,6.066775636,5.95536211,6.063896578,6.788601323,5.710644185,5.973480827,6.296981464,5.866729285,6.426065784
