"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"6787",0.604844594616176,1.21030386092405,5.04712031758062,2.80241706553236e-06,0.000318632988705888,4.46177277526343
"774",-0.262269049417843,5.56120304792405,-5.04506008275925,2.82534139014734e-06,0.000319153498850669,4.45417903137403
"9359",0.602442125376123,1.36630018174684,5.03077795811201,2.98937672039436e-06,0.000334686927894525,4.40157896125373
"16763",0.958303536026316,3.72115392374684,5.02976725215601,3.00133138374028e-06,0.000334686927894525,4.39785938228637
"13637",-0.278418129633506,6.99665530765823,-5.02698686942568,3.03445942126823e-06,0.000336225834983326,4.38762897681833
"9018",-0.510209977713094,8.758337166,-5.02287788002866,3.08407294739023e-06,0.000339560335397472,4.37251508028364
"5124",-0.632002561807445,8.65321550282279,-5.01658794400568,3.16155926675504e-06,0.000345902421411765,4.34939094447377
"8211",-0.306035071035302,7.50000584181013,-5.01212530420563,3.21768532269102e-06,0.000349842836709581,4.33299332398908
"3312",-0.292024002973685,5.59587431093671,-5.00735060486504,3.27881419525019e-06,0.000353960145143968,4.31545707637683
"9050",-0.299352037208603,7.65324533413924,-5.00600474878472,3.29624876484956e-06,0.000353960145143968,4.3105155901412
"13540",1.00710471112773,-0.189145500164557,4.99790232686972,3.40313976721663e-06,0.000362097720735606,4.28078044327649
"13061",-0.47245320936136,5.44155386636709,-4.99592786123995,3.4296967020942e-06,0.000362097720735606,4.27353796710941
"5556",0.997708549858794,-0.147621802582278,4.99557420204659,3.43447481727839e-06,0.000362097720735606,4.27224087130105
"7103",-0.324282966507058,5.62409488049367,-4.99397327650252,3.45618560456011e-06,0.000362191595041733,4.26636981961913
"953",0.413273380301026,2.38006166962025,4.98967388883238,3.51515696233937e-06,0.000366165691717698,4.25060737965212
"1596",0.850494673357509,1.62380241516456,4.98799171651549,3.53849654856389e-06,0.000366402892612008,4.24444203363699
"6756",-0.274257565587934,5.62089012244304,-4.98041294075297,3.64554047681303e-06,0.000373484720680211,4.21667787498053
"235",-0.500708725433251,6.99222277450633,-4.98011394991777,3.64982769117245e-06,0.000373484720680211,4.21558298212453
"13939",0.480549745446083,6.69917858021519,4.97765443745337,3.68528188038167e-06,0.000374907389421752,4.20657759173284
"3517",0.619665988599486,1.23997677168354,4.97339648473679,3.74745765481657e-06,0.000379016124204588,4.19099256659433
"13162",0.739376089706033,2.40719868005063,4.96727792060036,3.83859982316033e-06,0.000385990072391313,4.168609021889
"12523",0.651152984453147,6.17016577896203,4.96285752185032,3.90578935543812e-06,0.00038887618554144,4.15244649272498
"2530",-0.416517845274716,7.07724130410127,-4.96136031751837,3.92880598647221e-06,0.00038887618554144,4.14697382965966
"10137",0.513556630532093,2.21190714892405,4.96100001271998,3.93436471920519e-06,0.00038887618554144,4.14565694797479
"11384",0.55061816129846,3.30864230678481,4.95871709584626,3.96976415097789e-06,0.000389118354888342,4.13731421130733
"4542",0.571353389172659,2.10305818763291,4.95796134677514,3.98155134341945e-06,0.000389118354888342,4.13455281317614
"5753",0.697596903447368,2.23042602210127,4.95639913558743,4.0060251167095e-06,0.000389322977264126,4.12884539130528
"7510",-0.529105233216304,4.27924364978481,-4.94896705908026,4.12448292455474e-06,0.00039860836086419,4.10170528662055
"431",0.524613230196406,1.46373930011392,4.94475585318616,4.19311487759936e-06,0.000402492089958396,4.08633613958337
"8343",-0.253954985899232,7.20648335322785,-4.94367295735169,4.21094276686756e-06,0.000402492089958396,4.08238509087158
"2917",0.553081503870346,2.20820025758228,4.93553829425551,4.34725136952344e-06,0.0004119142628711,4.05271901593293
"3192",-0.340923311706675,5.47642498036709,-4.93379322166774,4.37704890520455e-06,0.0004119142628711,4.04635818783322
"10023",1.08498572711425,-1.66379149351899,4.93239801533824,4.4010157176389e-06,0.0004119142628711,4.04127345158951
"3807",0.40511696447882,4.69700948029114,4.93221123688689,4.40423389825388e-06,0.0004119142628711,4.0405928054393
"13246",0.682347130573812,6.91420246162025,4.926810949672,4.49828019323091e-06,0.000418460332841951,4.02091908822276
