"","DLDR_0058","DLDR_0107","DLDR_0072","DLDR_0085","DLDR_0120","DLDR_0176","DLDR_0117","DLDR_0132","DLDR_0016","DLDR_0127","DLDR_0135","DLDR_0034","DLDR_0071","DLDR_0153","DLDR_0133","DLDR_0180","DLDR_0121","DLDR_0003","DLDR_0062","DLDR_0019","DLDR_0039","DLDR_0139","DLDR_0162","DLDR_0027","DLDR_0159","DLDR_0011","DLDR_0026","DLDR_0164","DLDR_0014","DLDR_0168","DLDR_0129","DLDR_0059","DLDR_0158","DLDR_0065","DLDR_0136","DLDR_0122","DLDR_0053","DLDR_0035","DLDR_0079","DLDR_0049","DLDR_0057","DLDR_0183","DLDR_0174","DLDR_0137","DLDR_0070","DLDR_0116","DLDR_0190","DLDR_0029","DLDR_0008","DLDR_0004","DLDR_0033","DLDR_0038","DLDR_0142","DLDR_0043","DLDR_0024","DLDR_0102","DLDR_0092","DLDR_0140","DLDR_0150","DLDR_0055","DLDR_0088","DLDR_0151","DLDR_0101","DLDR_0179","DLDR_0143","DLDR_0095","DLDR_0156","DLDR_0032","DLDR_0182","DLDR_0064","DLDR_0094","DLDR_0046","DLDR_0109","DLDR_0106","DLDR_0030","DLDR_0110","DLDR_0123","DLDR_0171","DLDR_0105","DLDR_0061","DLDR_0084","DLDR_0175","DLDR_0126","DLDR_0146","DLDR_0145","DLDR_0001","DLDR_0154","DLDR_0166","DLDR_0089","DLDR_0078","DLDR_0013","DLDR_0124","DLDR_0042","DLDR_0114","DLDR_0096","DLDR_0012","DLDR_0115","DLDR_0076","DLDR_0002","DLDR_0097","DLDR_0178","DLDR_0006","DLDR_0155","DLDR_0023","DLDR_0020","DLDR_0100","DLDR_0022","DLDR_0161","DLDR_0074","DLDR_0018","DLDR_0170","DLDR_0063","DLDR_0028","DLDR_0048","DLDR_0080","DLDR_0040","DLDR_0187","DLDR_0021","DLDR_0189","DLDR_0141","DLDR_0131","DLDR_0108","DLDR_0060","DLDR_0177","DLDR_0056","DLDR_0191","DLDR_0152","DLDR_0192","DLDR_0181","DLDR_0069","DLDR_0169","DLDR_0186","DLDR_0036","DLDR_0130"
"4755",5.813326758,6.353892636,5.393756952,6.141653753,5.922057947,6.150531437,5.959084279,6.061671797,5.286074709,6.089857213,6.546078484,5.396557124,5.489098707,6.588926662,6.497962922,5.930002102,5.850279064,5.557843341,5.84690037,5.367282753,6.161012088,6.218787779,6.304421307,5.413478994,5.999172391,5.257362003,5.463478575,6.310798946,5.455644406,5.944904019,6.383996678,5.650791453,6.410356522,5.419143199,6.233078155,6.324919678,5.979475809,5.641670159,4.977557556,5.790830349,5.700591159,5.863612329,6.215273428,6.193917079,5.413463028,6.019523398,6.120906379,5.319809223,5.342686936,5.514256186,5.512646326,5.826799658,6.551868628,5.650691528,5.333534314,5.92695672,6.407306725,5.669052257,6.577581683,5.763300204,5.811813584,6.408555981,6.377049233,5.961217467,6.509343016,6.224425648,6.414635117,5.229715455,6.011503052,5.460840757,6.414608176,5.934731357,5.860198658,6.482133414,5.329561962,6.164433349,6.141627386,6.204884943,6.225401661,5.69637813,6.071738405,6.20986877,6.596717591,6.549752815,6.352293432,5.443842319,6.480286889,6.075365485,6.263253239,5.985671944,5.355615941,6.217009675,5.777948418,5.992154217,6.058888911,5.464282093,5.620385222,5.963389178,5.234362526,6.117372474,6.350612165,5.235359015,6.514884139,5.549599086,5.159117688,6.027598694,5.475356523,6.415833803,6.120997806,5.209386576,6.1828967,5.462709696,5.076732162,5.470296554,5.855916531,5.897984344,6.078501459,5.157523817,5.84074593,6.464253593,5.783793177,6.081288583,5.742978463,6.168868978,6.030802511,6.300327502,5.899904428,5.771732084,5.879366787,5.469804115,6.23468679,6.067932472,5.718673376,6.259976112
"4757",1.018180894,-0.458092084,0.877896234,-0.456508245,1.088651485,0.040658667,0.110970881,-0.15824134,1.140291403,0.146484727,0.43179763,1.207056584,1.355352976,-0.144815031,0.631468243,0.109215305,0.23914246,1.16951402,0.444004588,0.4743521,0.594886229,-1.975969076,-0.295491535,0.395316416,0.255327989,1.033454942,0.740475134,-0.525101073,0.70324431,0.702116145,0.017324761,0.909849879,-1.206804801,1.254873615,-0.799445551,-0.283603439,0.992079923,1.185819912,0.356214619,1.20655896,0.800316274,-0.341936582,-0.114362763,-2.412179635,0.669090843,0.029007647,0.048889312,1.278332587,0.691156818,-0.034473998,0.940939922,0.970261358,-1.39756019,0.68525703,0.954362268,1.165606967,0.574416711,0.216193293,-1.008706215,1.203547184,0.493168073,-1.266897054,0.373167888,0.238491239,-1.01350597,0.10831802,-0.501045119,0.782102353,0.275231228,0.933171481,-1.280145414,0.997124741,0.139486545,-0.61465924,0.809063054,0.659144113,0.367918709,0.140281535,0.299176274,1.473325285,0.336734327,1.083247552,-0.581295087,-1.091696877,-1.035245268,1.2027307,-1.156337732,-0.513546361,1.056491469,1.025283799,0.711759751,-0.609236138,0.913237638,0.624158666,0.208242426,0.529699764,0.960774016,-0.114397604,0.622331782,-0.793520052,0.015416021,0.060988109,-0.917108226,0.587824583,0.739028569,0.4508567,0.96957292,0.189670788,0.192688227,1.077935722,0.142276308,1.306380326,0.641493872,1.193728992,0.821270388,0.454025938,-0.020432966,1.034763923,0.952137961,-0.379562798,0.583728316,-0.305968522,0.665987686,0.418206062,0.930524067,-0.237005112,-0.180138399,0.370608764,0.377424873,0.459941368,0.272396041,0.286572759,0.81440825,0.27239118
"4770",5.092232131,4.270916787,4.321178112,4.775701034,5.071994141,4.278755171,4.812700447,3.876028562,5.001499184,4.157439183,4.004269187,4.881798764,4.593182042,4.124645644,4.659456738,4.481769473,4.268889803,4.371602345,5.202772913,4.595367501,4.834192033,4.370987814,4.124047356,4.655504868,4.291986459,4.335444189,5.065946485,4.459792034,4.64111421,4.25753437,4.158103417,5.001714539,4.478138581,4.6149015,4.385935592,4.279869639,4.970539772,4.668902798,4.1668899,5.530972318,4.891103299,4.438373517,4.258191405,3.816639056,4.316337622,5.182028412,4.312441834,4.6438385,4.673009472,4.57038806,4.689296426,4.705657953,4.243670531,4.176138287,4.654801986,4.509230133,4.256623074,3.793118474,3.906645959,4.896485871,4.558865706,3.986443956,4.830336455,4.172603304,4.251576264,4.009367737,3.95400806,4.703714454,4.304978571,4.463913591,4.538872425,4.92576492,4.763609516,4.429734879,4.863022038,5.02469914,4.362992028,3.457226223,4.532567694,5.156589859,4.489129404,4.40051427,4.188778819,3.788226671,4.298655469,4.775077424,4.194802284,4.003397716,4.678290738,4.375781047,5.227923255,4.170873947,4.887020117,4.750808226,4.482723358,4.240426121,4.31901581,4.350983281,4.683846171,4.987839662,4.602989735,4.579896206,4.181477994,4.896442225,4.523062417,5.019331078,4.772567047,4.437598301,4.531167498,4.635214664,4.235580028,4.63391839,4.476234682,4.447670249,4.831254477,4.783296008,4.387502418,4.596336604,4.399864079,4.03095922,4.310559533,4.614997259,5.000865395,4.460297395,5.374398875,4.080673509,4.322855255,4.227167684,4.952864599,4.685472131,4.327930718,4.599677003,4.982875247,4.115856396
"4774",3.266961316,3.40980438,3.102390178,4.771178476,4.700353834,2.874364916,3.19645878,4.588402168,2.879129412,3.168311089,2.922544789,3.281943796,3.297726158,2.880720061,2.90967496,1.825422339,3.177741915,3.499781416,3.950357254,3.064648045,2.927661706,2.360314312,2.949395524,3.782052807,4.271152956,3.261896408,2.859586346,2.431309658,3.177846363,3.280565338,3.356462146,2.579701277,2.971998352,3.829640348,2.654622883,3.635644363,2.709579694,3.293203447,3.746314217,2.997235141,3.004407879,3.127949394,2.787940564,2.991542551,3.539697321,4.635144171,2.768337145,3.234389239,3.323425034,3.825874012,4.063168181,2.878545189,3.079646131,2.717678507,3.276290362,4.034102184,4.692722189,4.123083888,3.088706287,3.724993234,5.497260828,3.591083941,3.903204178,2.834858503,3.439951748,4.892060385,2.690096369,3.711019255,3.184585863,3.793597032,5.150687244,2.85825092,5.11460448,3.840909739,4.047700806,3.668604442,2.625477984,2.270985227,3.358069963,3.114713219,3.53427156,2.278798362,2.55776895,2.771801123,3.310529569,4.034486966,3.423149639,3.065074613,2.798423317,2.733103048,3.374724764,3.743280276,3.782138648,4.862360109,4.033668921,3.337054686,3.550443519,4.339060114,3.732755772,5.510260696,3.563316428,3.49097595,2.72370751,3.656109323,3.095862279,6.377287482,3.266909026,2.909118621,2.957134558,3.553384738,3.366444354,3.817670915,3.9598989,3.421020213,4.588637461,3.00422302,3.72372813,3.229779906,2.73640927,2.60836437,3.455571964,4.504414093,3.346275146,3.701660009,3.778971183,2.521022097,3.145140906,2.833782784,5.115339296,3.039027302,2.423560114,3.246433368,3.157169848,3.483101796
"4785",7.427190366,8.032959293,7.34633326,7.969509789,7.43430565,7.977296606,7.647059935,8.182635858,6.916190235,7.652925359,8.038617617,7.247503519,7.250316798,7.932763695,7.54176417,8.194909054,7.870484896,7.054989355,7.237001875,7.001046945,7.540053967,7.800463957,8.033093641,7.00484459,8.188497909,7.179212305,7.189386914,7.858397517,7.192485517,8.24859352,7.937379816,7.538070519,7.988772465,7.26152564,7.711338797,7.870234579,7.385990017,7.174711126,8.041132872,7.292313747,7.710738561,8.040211871,8.291183952,7.847171326,7.110733148,7.684682624,7.606386024,6.862894283,6.931047013,7.28702466,7.103515468,7.418003445,7.792039773,7.911450251,7.139158914,7.970226922,7.81749352,7.335134365,8.04226275,7.514695946,8.054855241,8.20564874,8.358126452,7.955678032,7.988286039,8.468134121,8.079653132,7.063229916,8.046636045,7.142305207,8.607075201,7.455518375,7.883622248,7.961658369,7.263287105,7.633407738,7.858751357,8.09948408,8.049923132,7.237090939,7.96323695,7.835978882,7.954720798,8.039588493,8.107429109,6.93713701,7.962367433,8.179757176,7.90630097,7.804018044,7.018402281,8.168840991,7.632133265,7.618150933,8.799159649,7.006940319,7.799360027,7.815802117,6.725778556,8.730695151,7.873126621,7.23720744,8.174953406,7.091731429,7.032335986,7.979399606,6.979381828,8.171877617,8.018910755,7.223398666,7.945405341,7.190293074,6.955925139,7.137918129,8.088866295,7.411779483,7.829887841,7.323083626,7.649182738,7.794697128,8.238793867,7.609735144,7.33910847,7.994839578,7.395287771,7.737240751,8.396675488,8.033099128,8.230488143,7.190183668,7.949910839,7.662671671,7.658072393,7.753604693
"4801",5.533260542,6.406341713,5.31439533,5.976647594,5.478162108,6.067315963,5.435413112,5.779754856,5.354295064,5.802255395,6.09835835,5.332956962,5.514616427,5.987409261,6.069701501,6.024098692,5.790005822,5.256976861,5.519848346,5.287420673,5.570004163,6.394718331,5.928703129,5.329246265,5.814723825,5.275414732,5.220189148,6.09310961,5.39980755,5.877446529,6.073041025,5.643767607,5.992867544,5.283791346,6.080950115,5.841018201,5.55518772,5.089208819,5.403426503,5.747321656,5.656345043,5.877619187,6.082970961,6.141129665,5.661112785,5.535267233,5.97308751,5.336071658,5.613988958,5.129714634,5.207269407,5.815205863,6.021825476,5.705605675,5.168141559,5.770469025,5.984153991,5.578429376,6.212738748,5.537581882,5.303330707,6.29534537,5.701301132,5.98955703,6.080691705,5.60985367,6.006749522,5.156696026,6.063301163,5.031721371,5.670874319,5.978168093,5.696390191,6.023244176,5.104356023,5.503092705,5.855100995,6.334189196,6.202627785,5.635695094,5.999286611,5.666269643,6.445821041,6.209036996,6.140234977,5.121059969,6.001698115,5.816898817,5.536132376,5.722019549,5.380297174,5.884905134,5.807849904,5.777791545,5.766438017,5.572059052,5.513556111,5.336063861,5.19080616,5.315004405,6.014435596,5.108616972,6.071576461,5.340529491,5.339851725,5.362112488,5.147378444,6.149472915,5.992758468,5.388428922,5.964654836,5.230653,5.207269353,5.347019631,5.523763765,5.993501303,5.958154931,5.488431671,5.906334272,6.271010308,5.716305158,5.846167166,5.450354358,6.114258463,5.686611815,6.107029651,5.997686708,5.85142781,5.063188014,5.310623722,6.26872172,5.89696746,5.557590251,6.065548699
"4813",5.973422635,6.780312656,5.610807758,6.466557019,6.145482708,5.959137237,6.321783783,5.978946875,5.842891384,6.076067908,6.365793456,5.757109448,5.644760829,6.39434378,6.200643709,6.209752503,5.761753711,5.789760413,6.09883587,5.897631452,6.482135588,6.249961335,6.379759851,5.844967014,6.210892431,5.798781672,5.300588673,6.254383793,5.604532199,6.295986698,6.335641603,6.088595557,6.194074635,5.679720023,6.573286277,6.655122475,6.134055353,5.988483138,6.080618448,5.767133376,5.584245347,6.446227075,6.414416903,6.136000077,5.54259527,6.069871804,6.177461466,5.570132577,5.628710464,5.661996818,5.801345615,5.83973227,6.493394934,6.125685805,5.652157264,6.571393095,6.229417988,5.819077701,6.569610972,6.135612603,5.896063855,6.384154637,6.037768424,6.047072421,6.109204393,6.751736963,6.342771272,5.368605371,6.195011335,5.791152476,6.588536862,5.922763681,6.402733597,6.571090728,5.717126096,6.277980367,6.493825244,6.323275139,6.291642601,6.020285683,6.312021578,6.285134318,6.227898834,6.243197109,6.423275271,5.774172061,6.365084256,6.399027873,6.188614438,6.203201592,5.74927979,6.648151704,6.151480431,6.339280936,6.51631372,6.055448174,6.18240852,6.114421087,5.556648122,6.624332463,6.088975494,5.98646013,6.356073904,5.679610757,5.672177231,6.51694589,5.580545748,6.263166027,6.344517909,5.810147786,6.318406459,5.858974576,5.683753827,6.03582986,6.534328014,6.022331095,6.217152603,5.832141034,5.912526105,6.370865056,6.155405126,6.142815853,5.874162066,6.196801991,5.812892344,5.859167428,6.463382241,5.9408982,6.420668058,5.705088228,6.270822478,6.172789786,6.129104775,6.167599971
"4947",7.521694007,8.018127567,7.253644955,7.853970885,7.775152013,7.465028166,7.902209503,7.941814442,7.201899301,7.417150402,7.707279982,7.269611488,7.171681258,7.745666405,7.526286006,7.742383539,7.706253936,7.040771994,7.531274543,7.202574974,7.912213509,7.693270336,7.842216902,7.216874958,7.818767298,7.269797482,7.093115585,7.815808722,7.165342296,7.684030492,7.91480723,7.346318072,7.840925031,7.137516664,7.500510026,7.80574025,7.697516363,7.323695984,7.299485651,7.550497657,7.483517326,7.769303438,7.70124926,7.616186919,7.314360746,7.70939553,7.621099487,7.103779036,7.210880425,7.042341599,7.166940848,7.582622405,7.816538116,7.594695593,7.329953399,7.655029237,7.78327314,6.835801936,7.887002706,7.501571125,7.231198901,7.928914531,7.800878084,7.588062089,7.769343362,7.833141897,7.892130796,7.059419561,7.897283047,7.165769336,7.908555813,7.710326341,7.930833761,7.91832687,7.234918592,7.738207775,7.759142766,7.990306669,7.869393414,7.467340192,7.673095344,7.635358823,7.9923521,7.808834537,7.794477467,7.155884726,7.757911483,7.834482869,7.660501425,7.277002892,7.120484931,7.954277943,7.669709152,7.764580554,8.081143593,7.100261537,7.917022038,7.395557299,6.853480219,8.102307648,7.571005471,7.124283312,8.071426982,7.129513884,7.26227046,7.603372023,7.059125975,7.944327956,7.644322045,7.180579121,7.707148509,6.914190978,6.873124834,7.404728821,7.713691399,7.522530049,7.674646151,7.228051506,7.621101715,7.731398938,7.778682112,7.573434537,7.44756239,7.418799153,7.30321797,7.572242862,7.87375592,7.49251225,7.625851848,7.226187455,7.701194405,7.355023368,7.551947529,7.870623818
"4990",-0.813696347,-0.578386318,2.870516703,-1.374046085,-4.526058359,-1.006647048,-0.671437684,-1.051326136,2.37335075,0.855021912,-0.033865942,2.642641461,2.511695005,0.954720642,-0.576639953,-1.961174023,-0.050364157,2.592371024,-2.530000204,2.182171348,-0.178837915,-0.838465552,-1.769422724,2.73275751,-1.329634512,2.907924059,2.530836985,-0.669490983,3.051766615,-1.047905602,-3.041568928,-0.964619239,0.267126387,2.488830788,1.740662714,-1.77836813,-0.96397673,2.346974703,-0.205664268,-1.535944818,-2.064754146,-0.462230816,0.248207317,1.047251984,2.6761456,-1.224748945,0.320191334,2.362396852,2.600183158,3.120103039,2.616810919,-2.816335004,0.000989187,-2.037208995,2.569539381,-1.556859057,-2.232938211,3.840684157,-0.341281554,-1.024258734,-1.381301044,-0.614820357,-2.899850606,-0.983901182,-2.151009494,-2.128721177,-0.948504096,3.231409754,-1.550739372,2.723533332,-1.569652031,-2.984727912,-2.418508908,-2.380193987,3.058841363,-1.08628306,-1.021123582,-0.07384327,-2.508178648,-1.937607816,-0.486387911,-0.411517139,-1.066721914,-0.174159037,-2.620207769,3.142266059,-0.915329632,-0.854583279,-1.479561431,0.288318205,2.814121469,-0.609236138,-1.509973793,-2.608502091,-0.419788797,2.341839748,-1.011211608,-0.7664743,3.649400025,-2.378482553,-1.700791013,2.654828761,0.12036648,2.488814578,2.760943346,-0.686646824,2.646374288,-1.208878589,-1.92278899,2.791940168,0.641847317,2.760692974,2.920566488,2.547365947,-0.564383304,-0.63712195,-0.75739856,2.532790787,0.104141055,0.105864029,-4.060127874,-2.808468862,-2.45739473,-1.507793357,-2.737854442,-1.517113032,0.008306691,-0.51074674,-3.870502641,2.520241878,-1.694437095,-0.678661823,-1.507519845,-4.68180513
"4996",1.855330418,1.768416446,3.064086289,-1.374046085,0.428137952,1.656317965,1.059745558,-0.688756057,2.4659619,1.388845564,1.840603176,2.710947474,2.2931965,0.954720642,1.041112483,1.271486734,1.670481772,2.668319877,1.376890392,2.239886846,1.855650461,1.584745879,0.675362119,2.685708938,0.849689188,2.54093869,2.673923941,0.036777814,2.728190667,1.107372623,0.658870791,1.437479205,0.378157699,2.285035585,1.450030749,0.543559964,1.649554923,3.083940298,1.129938764,1.392972084,1.727803774,1.080296418,1.424057152,1.835747879,2.464271051,0.689521181,1.121645654,2.565213735,2.730685183,3.165665617,2.984267354,0.219288906,2.037825955,-0.111209576,2.508463805,0.028103443,0.004100986,3.275086982,1.533187564,1.907722843,-0.33399533,0.970142143,1.069775745,2.416029425,1.504342335,0.94656695,1.895845034,3.058942558,0.544417861,2.973977698,0.617974972,1.293256835,0.342303428,1.275157842,2.800239204,1.396109707,1.824963734,1.586081288,0.764839846,1.261172048,1.239437126,1.910410956,1.502120921,1.466298576,1.984654289,2.857740698,0.242211645,1.388273245,0.285973316,1.762249394,2.787527259,0.127729456,2.379322743,0.495834569,1.735489428,2.487139302,0.497802039,1.380367088,3.583562212,-0.793520052,1.046442917,2.773706157,1.434877103,2.172787084,2.508023018,-1.423612418,2.335525639,1.308969716,0.521995852,2.539666457,1.306663126,2.646924099,2.861370695,2.582771283,0.314310399,1.106102634,1.536784544,2.73325537,1.526374055,-0.03852588,0.797853121,-0.14550385,0.2898392,1.784988392,1.249206503,1.784056503,0.932755658,1.616365178,-3.870502641,2.468711578,1.587598273,0.995109945,-0.323095274,-0.433877617
"5084",6.076263852,6.903325383,6.120389861,7.796157187,6.69613278,7.857745476,7.147463992,7.519071737,5.390189812,7.572135612,7.36945048,5.699435157,5.925025606,7.026540506,8.242107492,7.862511658,7.729294408,6.192203468,6.336395614,5.45721895,6.005877493,7.374086102,7.932365038,5.497611366,7.545256455,5.829653643,5.401260143,7.509632397,5.787743723,8.344606977,7.115356844,6.021900052,7.042703748,5.924507286,7.18726721,7.27222261,5.8613001,5.821257726,7.906589048,5.622373564,6.121536992,6.702020291,8.05675445,7.182144969,5.806433629,6.580126693,6.398532785,5.449325856,5.845862432,5.975154703,5.776913278,5.796164942,8.430576294,6.287421621,5.445706387,8.064093845,6.627261974,7.329588198,7.010720989,6.05030529,8.729051758,6.922221513,8.421137928,7.970618276,7.813331374,6.414310643,7.021994027,6.036828172,7.06430501,5.837695062,6.435972518,5.645357158,7.070446986,6.87860757,5.733441077,7.550128318,7.474731445,7.674886296,6.749994762,6.284638221,7.721189632,7.610346147,7.266880714,7.236728729,7.97691366,5.992288676,7.196006705,8.165007449,8.512810476,7.591084043,5.577523341,7.547027557,5.547279538,7.005103227,6.466184831,5.685576991,7.306896616,7.043638243,6.094622612,6.549295409,8.182070346,5.963419056,7.437895052,5.562765886,5.68560667,7.554621353,5.664531565,7.889392807,7.252414,5.684876592,7.656344138,5.754697795,5.604742416,5.390126205,7.169889268,5.571483519,6.570955804,5.763161854,6.628330133,7.422199442,8.740165384,6.614296751,5.895752096,7.619943087,5.936085541,6.232995748,7.390952771,7.124350815,8.70810592,5.573048237,7.580205778,6.405260661,5.880888892,8.147322965
"5091",5.387153227,6.36514776,5.059225998,6.570421968,5.936443914,6.003088279,5.939144274,6.314996078,5.726034372,6.094424514,5.928066017,5.094901424,5.248270629,5.987409261,5.985865665,5.862830028,6.206674407,5.128423924,5.536857809,5.695885518,5.668674133,6.038609389,6.147451961,5.228890334,6.288966914,5.603012749,5.232853706,6.053406405,5.674654188,6.117458235,5.792375303,5.640948466,6.350339755,5.47690314,5.910306461,6.215985306,5.498730021,5.276365436,5.900867516,5.96021759,5.529837056,6.007853288,6.138077407,5.80537423,5.278595528,6.082539451,5.971448084,5.223191033,5.609755074,5.302829323,5.467558436,5.511891115,6.089183432,5.700207371,5.252042816,6.029605469,6.349338206,5.441159658,6.014314254,5.583460919,6.059983227,6.009227351,6.179634177,5.984445617,6.284452421,6.558279504,6.048418701,4.954081013,6.247806068,4.99537248,6.889324119,5.797287423,5.988522755,6.490787137,5.356898055,5.876783004,6.258542267,5.971424945,6.441161733,5.6411937,5.923003025,5.73822998,6.301930046,6.251118584,6.135792495,5.38812392,6.2351988,6.061096956,5.897215141,5.849712235,5.548119571,6.451202468,5.693262964,6.034632571,6.481626669,5.717224474,5.898450737,6.285705564,5.237933555,6.867070154,6.270752541,5.567020141,6.015495068,5.188647739,5.64886044,6.465130831,5.101755827,6.353363836,6.058936838,5.579318993,6.155430497,5.230653,5.146579225,5.599073095,6.201236988,5.798593599,6.121163312,5.868097912,5.827699616,5.825986113,6.04970278,6.367288584,5.603301202,6.154697007,5.651392763,6.232995748,5.961077648,6.191881644,6.752464304,5.303287968,6.095837343,6.023758259,5.945189392,5.966552452
"5124",8.985585274,8.922758554,8.536253465,7.812205744,8.400052283,9.090946192,8.429014411,7.904946294,8.428213614,9.029500479,9.301843417,8.692720955,8.334976168,8.728629081,9.17818997,9.405694564,9.238886277,8.101108014,8.826844732,7.584965905,7.926817185,9.319685081,9.124468643,7.801722544,7.886540716,8.012754033,8.766023192,8.493695219,7.603128116,9.077742682,9.151648395,8.573708287,8.83348492,7.539494097,8.590021171,8.758585466,8.517015374,7.986366887,7.563465157,8.535414403,8.935346485,8.342461401,9.405179891,8.857920983,8.43272633,8.110469609,8.526159085,8.205438912,8.319379563,8.16356171,7.911221214,8.393971054,9.668590172,8.522550469,8.131109285,8.243070093,8.629367047,8.160661346,9.442444278,9.18076278,8.657892195,9.509653476,8.755531039,8.782259598,9.077929416,6.500114896,8.906222646,8.527194854,8.797687015,8.081418831,8.322975106,8.97172085,7.983200243,8.56685845,8.198655048,8.979251872,9.706432264,8.694473406,8.341226453,8.22604186,8.601686804,9.221312867,9.348808609,8.756752192,9.47089699,8.197168577,8.343326992,9.354626368,8.354277413,9.228550223,8.223434901,7.786960871,9.213532023,7.816294059,9.030860116,8.32214959,7.4056671,7.974511065,8.210705717,8.207418897,8.813923041,8.084383117,9.426778763,8.382107819,7.855001133,6.978689093,8.135399955,9.559982405,8.64421638,8.143836016,9.008915744,8.204971899,7.646707612,7.471772759,8.536957033,8.620573339,8.782960151,7.973157029,8.27866732,9.01661382,8.138010178,8.09716885,7.903765779,9.017923191,8.901033941,9.026609305,9.103488394,8.701141555,7.031118518,8.254832665,9.281996845,8.102854018,8.14336871,8.802388398
"5177",7.186078214,4.997399537,6.404654945,5.027781557,6.517652505,5.255134475,6.60245114,5.092603657,7.103825578,5.371074704,4.746244144,6.856106576,6.777569762,4.782539667,5.551932202,5.735098061,5.286183727,6.188339104,7.09335876,7.056975004,7.412171602,5.207914383,4.978024354,6.75524401,5.348603134,6.631908895,7.097161608,5.120128458,6.214353375,5.109211623,5.001002456,6.965836515,5.325442883,6.989678629,4.777520751,5.276914305,7.223672265,6.757055429,4.847033155,7.725969272,7.034405777,5.742978078,5.57945604,4.93654852,6.786606629,6.782601832,5.386895615,6.970982957,6.771530235,6.085949042,6.627098781,7.0799974,5.723266759,6.782331466,6.96824985,4.509230133,5.438476486,3.931354516,4.84487855,7.260900095,4.533582342,4.305126391,4.866126074,4.983164928,5.253280571,5.04263436,5.262720535,6.716473685,5.577606525,6.846747605,4.770197971,7.403504685,6.333778808,4.846699827,6.956826406,6.352264206,5.353915849,5.081582162,5.226530972,7.305782577,4.865740422,5.453231789,5.177404029,5.030699754,4.579464576,6.30343226,4.986001438,4.930269645,4.963382065,5.179089136,7.058577626,5.097794249,7.076695434,6.540736948,5.267984509,6.741418313,6.522567352,5.628294601,6.165715179,5.409420007,6.301622194,6.912968444,5.426486607,6.938538305,6.731186563,4.974418656,6.870694764,5.310400252,5.659666655,6.931108458,5.073828958,6.664846007,6.67464824,6.845350221,5.491948491,7.222210263,5.722958897,6.693225983,5.595994151,5.001258986,5.087077051,5.223117481,7.279007202,5.453366901,7.214886806,5.487709352,4.635579996,5.335403432,6.096723618,6.723983402,5.308633559,5.662883474,6.959715166,5.22658749
