"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"15556",-2.15521261997902,0.0823844081940298,-7.83958470787846,1.29961586553453e-12,1.23565719340818e-10,18.2903651062962
"8752",-3.13127728725,-1.3640030985597,-7.8385899565115,1.30667197463853e-12,1.23565719340818e-10,18.2851155974699
"5091",0.469408426090909,5.93670389946269,7.83093762772445,1.36223850966251e-12,1.28124054422312e-10,18.2447405470867
"265",-1.62261489677972,0.612106826485075,-7.82810777653394,1.38337557229463e-12,1.29412553537239e-10,18.2298132823788
"10216",0.440834884328671,6.27733200391791,7.82569327420085,1.40166727365694e-12,1.30422516372357e-10,18.2170784649089
"1164",-2.93154851019231,-0.75368456658209,-7.8236604205519,1.4172535929921e-12,1.31171343181184e-10,18.2063576585151
"2043",0.59810937733392,6.99096558017164,7.82033863926526,1.44309323441905e-12,1.32856202533817e-10,18.1888414691842
"14653",0.479196027895105,5.05237921004478,7.8152981178955,1.48319795538378e-12,1.35829707493041e-10,18.1622671858879
"5808",0.449187360930074,7.19426483327612,7.8079904871232,1.54331180086755e-12,1.39816217848982e-10,18.1237512378119
"7773",-1.94344939910315,0.911261749813433,-7.80787325235329,1.54429563330544e-12,1.39816217848982e-10,18.1231334392794
"15252",0.655831298912589,2.67141871135075,7.80705167004072,1.55120781887741e-12,1.39816217848982e-10,18.11880399449
"6269",0.570788951431825,5.71663680344776,7.80614512050871,1.55887047486796e-12,1.39816217848982e-10,18.1140269914629
"5696",0.611195536540213,6.21199988417164,7.80121609467442,1.60119510459935e-12,1.42875870871942e-10,18.0880572804831
"11770",-2.68244509477622,-2.79679980224627,-7.79691463901403,1.63906108634008e-12,1.45508484195497e-10,18.0653988586023
"12005",0.4069029975979,6.93525567559701,7.78667239286482,1.73283741670266e-12,1.53052644927037e-10,18.0114646467286
"15756",-3.09620503338287,-2.65656740718657,-7.78492334337332,1.74937511454838e-12,1.53732964611827e-10,18.002256943557
"2041",0.387540471807696,4.89515484574627,7.77896435295869,1.80690289302734e-12,1.57990504214451e-10,17.9708919925076
"8216",-2.7496903899493,-1.07625543078358,-7.77435079052371,1.85272726564971e-12,1.61187272111525e-10,17.9466145951253
"2341",0.306323325173081,5.72869503985821,7.77125755540634,1.88409452927291e-12,1.6310072044452e-10,17.9303403413513
"15810",-1.34837874756643,0.950509683,-7.76628016548525,1.93567751459524e-12,1.66736577989887e-10,17.9041580031269
"10383",-2.42402867641608,-1.73139702639552,-7.76133428976875,1.98832091759012e-12,1.7042750722201e-10,17.878147443297
"1055",0.32600342795979,5.74080492689552,7.75910523986678,2.01250853866276e-12,1.71655140062412e-10,17.8664267401773
"5369",0.470787401678328,5.70497243819403,7.7557960992698,2.04895548636897e-12,1.73868262148205e-10,17.8490289956694
"12773",1.07295200297028,2.77350173298507,7.75465613914089,2.06166202368739e-12,1.73868262148205e-10,17.8430362997476
"15158",0.60198854684965,3.09525865191791,7.75405154740378,2.06843277383209e-12,1.73868262148205e-10,17.8398581301393
"17237",-3.03870998544755,-2.47276155319403,-7.74979207907119,2.11676308676481e-12,1.76680259848718e-10,17.817469845667
"7289",0.676650233307694,4.30722698724627,7.7492412782692,2.12309400143165e-12,1.76680259848718e-10,17.8145750957329
"12690",-2.34349177188986,-0.68608120188806,-7.74843909076852,2.13234796369142e-12,1.76680259848718e-10,17.8103593092739
"9961",-1.38829108337238,1.66875594908955,-7.74410924563583,2.18299165032105e-12,1.80019216661546e-10,17.7876071413765
"17119",-2.63435690770105,-2.52636068263433,-7.73685056558651,2.270581789323e-12,1.86359071387831e-10,17.7494751245183
"1187",0.425295563944058,5.63208866726866,7.73013485696523,2.35471982491319e-12,1.92357394147838e-10,17.7142071169254
"5550",0.634760066846156,6.03052242979104,7.72024067495413,2.48434302792144e-12,2.01192122690273e-10,17.6622675456755
"15103",-2.09517072188112,-0.239634431119403,-7.72011793958341,2.48599461944878e-12,2.01192122690273e-10,17.6616233985821
"11066",0.438237134968532,5.77773180978358,7.7082830000648,2.65047393967804e-12,2.13510400696287e-10,17.5995282269725
"8330",-2.56694282293881,-1.3012332516791,-7.70636792783539,2.67808507969928e-12,2.14740462611832e-10,17.5894835816516
"11424",0.533584481730769,2.86045522397015,7.70175278087959,2.74580279149631e-12,2.19160406293743e-10,17.565280693062
"9666",-2.09265380001573,-0.326797288985075,-7.69763389075285,2.80767120001263e-12,2.23075246028401e-10,17.5436848045678
"8445",0.575956747003497,3.02200088675373,7.69649759204667,2.82498107152899e-12,2.23430321111838e-10,17.5377277898991
"1876",0.488707634326925,6.35856663474627,7.69533010973322,2.84287619188403e-12,2.23828261261457e-10,17.5316076343492
"5703",0.525265101096153,4.40681645102239,7.69288362625827,2.88074114612974e-12,2.2578781956152e-10,17.5187838339182
"3416",0.346076580826928,6.23783116982836,7.69085783922103,2.91247299588837e-12,2.27251256181424e-10,17.508166350863
"5948",-2.15659541167133,-0.453303625044776,-7.68960892984535,2.93220830070901e-12,2.27769751930075e-10,17.501621126938
"8249",0.478552922886367,5.07559194923134,7.68586857098494,2.99211023296331e-12,2.31389858015829e-10,17.4820211894045
"11885",0.522522078543708,6.79820247741045,7.67859922360936,3.11202076804656e-12,2.39598059132789e-10,17.4439390345402
"1565",0.352319206479019,6.50228176928358,7.67758960436124,3.12904731341867e-12,2.3984767953077e-10,17.4386509688923
"8278",-2.50420138372553,-3.28268099339552,-7.67402434569079,3.18991525316811e-12,2.43440900899672e-10,17.4199793414681
"13199",0.900735941361889,2.4847998656194,7.6643802482444,3.3605098876588e-12,2.54780900255815e-10,17.3694883867188
"12889",-1.51610826215559,-0.143168778947761,-7.66397937176508,3.36779350912859e-12,2.54780900255815e-10,17.3673901400261
"7932",-2.61239346773077,-2.22681076345522,-7.66314964317612,3.3829188063494e-12,2.54817260738007e-10,17.3630473481447
"9702",0.600172501938811,6.75588932008209,7.65896470434973,3.46023947766678e-12,2.59517960825008e-10,17.3411460919393
"10443",0.476813127706295,4.70242471391791,7.6569760609204,3.49759310458861e-12,2.61193648153828e-10,17.3307403883348
"8818",-2.80526612037238,-0.786184604216418,-7.65486516123385,3.53768056081323e-12,2.63058298111753e-10,17.3196960765144
"10013",-2.97204698507343,-3.0325367878806,-7.65186831686501,3.59537624361677e-12,2.66210836761412e-10,17.3040184237501
