"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"15835",-1.21654034603469,4.35652016316418,-9.28513272042218,4.06437869540201e-16,3.18559411261239e-14,26.1460982747849
"9570",0.67291131739593,5.67982661038806,9.28428563023187,4.08402941661165e-16,3.18664178695259e-14,26.1413796532512
"8136",0.66149971437321,5.24571065185821,9.28039405697887,4.17552918116488e-16,3.243491417512e-14,26.1197031779434
"7185",0.55131040638636,6.58131615143284,9.27888187534293,4.21163255301663e-16,3.25471742579881e-14,26.1112806540605
"4214",0.69851403045455,8.98769251435821,9.27822585627699,4.22739159902604e-16,3.25471742579881e-14,26.1076268551402
"3945",0.479847691118422,5.75420567808209,9.2614261581447,4.65159812275881e-16,3.56554217339221e-14,26.0140759614585
"5671",-1.60971203560765,2.85280762157463,-9.25963666944254,4.69921198572579e-16,3.58624072594863e-14,26.0041130094894
"5773",-1.57595649455741,1.48929362450746,-9.25340890463334,4.86873474643994e-16,3.69938797327751e-14,25.9694430453036
"4572",0.628384454178232,8.81345944214179,9.24711164169147,5.04634455748894e-16,3.81766936088294e-14,25.9343909769238
"6454",0.698845837915075,4.42963004911194,9.24560770425647,5.08970819352283e-16,3.83380617174447e-14,25.9260204170822
"3416",0.449721827039477,6.23783116982836,9.2441153397195,5.13310509457119e-16,3.84982882092839e-14,25.9177145422109
"5944",0.552639863641148,5.48762142066418,9.23985528768497,5.25902306654573e-16,3.92733911407277e-14,25.8940063780505
"2777",0.54501499591986,6.95298717001493,9.23562244680142,5.38718421803073e-16,4.00585493135618e-14,25.8704518523021
"7518",0.649156057180624,5.08516017418657,9.23326524424376,5.45989913659382e-16,4.04264872241415e-14,25.8573356607986
"9769",-1.17770903611962,10.0658661274552,-9.23060725562933,5.54306624073883e-16,4.08683697410405e-14,25.8425466241549
"7054",-1.2224101251256,3.71663752330597,-9.22872339043145,5.60277451075172e-16,4.11342938764051e-14,25.8320653337038
